date,min,max,median,q1,q3,stdev,count
2023-11-14T00:00:00.000Z,4.23,26.23,10.52,8.57,13.25,3.796,576
2023-11-15T00:00:00.000Z,1.03,22.9,4.53,2.89,6.62,3.325,580
2023-11-16T00:00:00.000Z,0.6,18.5,4.26,2.47,7.6,3.886,586
2023-11-17T00:00:00.000Z,1.8,13.9,5.23,3.77,6.9,2.247,573
2023-11-18T00:00:00.000Z,5.37,30.57,10.7,9.17,12.33,2.633,566
2023-11-19T00:00:00.000Z,2.29,40.22,12.93,10.07,18.13,5.619,579
2023-11-20T00:00:00.000Z,1.33,46.7,5.85,4.3,8.02,4.154,576
2023-11-21T00:00:00.000Z,2.7,69.56,13.07,8.82,18.14,11.545,577
2023-11-22T00:00:00.000Z,4.03,38.04,10.6,8.52,14.32,6.977,583
2023-11-23T00:00:00.000Z,0.87,19.32,8.8,5.77,11.77,3.797,587
2023-11-24T00:00:00.000Z,0.6,23.6,4.53,2.5,7.43,3.884,583
2023-11-25T00:00:00.000Z,0.8,19.39,4.22,2.65,6.63,2.969,580
2023-11-26T00:00:00.000Z,0.7,33.7,3.5,1.92,7.57,3.977,577
2023-11-27T00:00:00.000Z,4.53,43.67,14.02,10.94,17.55,5.766,580
2023-11-28T00:00:00.000Z,3.72,37.33,13.62,8.77,20.62,7.348,588
2023-11-29T00:00:00.000Z,4.57,36.22,15.73,11.9,20.74,6.687,585
2023-11-30T00:00:00.000Z,4.7,65.73,21.47,16,26.23,8.392,587
2023-12-01T00:00:00.000Z,8.4,71.83,24.7,18.77,32.72,10.131,580
2023-12-02T00:00:00.000Z,10.4,74.53,26.2,19.5,32.03,8.916,529
2023-12-03T00:00:00.000Z,9.4,61.37,22.1,17.42,28.6,7.988,588
2023-12-04T00:00:00.000Z,14.32,70.68,30.67,21.75,44.36,12.879,585
2023-12-05T00:00:00.000Z,26.23,90.53,45.43,39.89,63.24,13.981,581
2023-12-06T00:00:00.000Z,30.5,133.53,75.09,57.27,81.09,18.474,586
2023-12-07T00:00:00.000Z,28.7,105.1,46.63,37.93,72,19.842,587
2023-12-08T00:00:00.000Z,22.97,84.6,44.73,33.72,59.4,13.937,583
2023-12-09T00:00:00.000Z,9.9,134.4,31.72,22.05,61.23,26.963,584
2023-12-10T00:00:00.000Z,2.06,36.27,13.67,8.86,17.47,6.324,587
2023-12-11T00:00:00.000Z,0.7,19.6,8.02,4.8,10.93,4.28,582
2023-12-12T00:00:00.000Z,1.9,38.77,9.3,6,14.5,5.796,583
2023-12-13T00:00:00.000Z,14.27,71.23,30.64,24.37,44.3,11.859,586
2023-12-14T00:00:00.000Z,10.13,43.13,17.3,15.33,19.23,3.617,591
2023-12-15T00:00:00.000Z,10.27,86.5,39.6,25.73,52.3,16.442,591
2023-12-16T00:00:00.000Z,4.23,58.13,20.9,12.87,33.42,12.452,585
2023-12-17T00:00:00.000Z,2.47,38.03,9.47,7.2,22.63,8.991,587
2023-12-18T00:00:00.000Z,2.73,29.97,14.82,11.73,18.09,5.092,588
2023-12-19T00:00:00.000Z,5.53,33.53,12.92,9.69,17.1,5.601,574
2023-12-20T00:00:00.000Z,0.8,19.37,6.03,3.79,8.18,3.334,588
2023-12-21T00:00:00.000Z,0.5,24.97,2.15,1.3,7.23,5.025,590
2023-12-22T00:00:00.000Z,0.4,19,5.07,2.93,7.87,3.743,582
2023-12-23T00:00:00.000Z,0.4,103.63,2.77,1.57,4.69,5.086,589
2023-12-24T00:00:00.000Z,0.6,12.33,1.99,1.1,4.17,2.665,580
2023-12-25T00:00:00.000Z,0.73,18.13,3.67,2.43,5.13,2.167,589
2023-12-26T00:00:00.000Z,0.4,12.5,2.31,0.9,4.33,2.501,514
2023-12-27T00:00:00.000Z,1.43,20.43,8.67,6.65,10.95,3.239,584
2023-12-28T00:00:00.000Z,1.2,114.03,2.97,2.13,4.4,6.541,583
2023-12-29T00:00:00.000Z,0.6,15.7,1.82,1.3,2.54,1.419,576
2023-12-30T00:00:00.000Z,0.5,35.43,5.29,2.02,9.02,4.702,586
2023-12-31T00:00:00.000Z,2.2,774.9,8.47,5.4,24.27,101.597,583
2024-01-01T00:00:00.000Z,1.57,652.2,8.5,5.95,25.87,80.739,577
2024-01-02T00:00:00.000Z,1.5,78.33,7.9,5.09,11.67,5.398,487
2024-01-03T00:00:00.000Z,0.5,23.97,2.2,1.4,3.33,2.017,583
2024-01-04T00:00:00.000Z,0.5,9.77,1.6,1,2.7,1.52,585
2024-01-05T00:00:00.000Z,2.2,73.87,10.3,6.57,30.42,18.782,577
2024-01-06T00:00:00.000Z,2.29,84.3,46.22,13.29,58.02,22.713,584
2024-01-07T00:00:00.000Z,1.4,17.53,5.27,3.5,7.27,2.995,585
2024-01-08T00:00:00.000Z,3.43,29.3,11.67,9.1,13.99,3.845,588
2024-01-09T00:00:00.000Z,7.9,78.03,21.33,16.53,26.85,15.327,539
2024-01-10T00:00:00.000Z,16.23,85.2,57.4,46.34,64.64,13.694,581
2024-01-11T00:00:00.000Z,10,72.23,32.1,24.99,39.14,10.534,533
2024-01-12T00:00:00.000Z,7.77,82.03,31.37,22.6,41.03,14.85,587
2024-01-13T00:00:00.000Z,1.6,37.22,10.13,4.87,13.33,5.473,586
2024-01-14T00:00:00.000Z,1.3,23.77,8.41,5.27,12.83,4.868,582
2024-01-15T00:00:00.000Z,0.8,22.47,4.7,2.89,7.97,4.574,585
2024-01-16T00:00:00.000Z,1.07,34.79,7.99,5.09,11.95,4.755,580
2024-01-17T00:00:00.000Z,8.3,39.67,15.6,12.8,21.05,6.749,583
2024-01-18T00:00:00.000Z,12.17,55.42,35,28.4,39.13,8.633,571
2024-01-19T00:00:00.000Z,3.2,35.1,11.49,7.77,15.82,5.37,580
2024-01-20T00:00:00.000Z,8.8,29.48,15.97,14.03,18.87,3.749,590
2024-01-21T00:00:00.000Z,1.5,29.17,7.3,4.73,10.27,4.535,586
2024-01-22T00:00:00.000Z,0.73,24.2,3.92,1.93,6.8,3.511,584
2024-01-23T00:00:00.000Z,1.63,34.29,10.93,7.43,14.25,4.876,585
2024-01-24T00:00:00.000Z,0.97,35,10.83,5.9,15.17,6.071,574
2024-01-25T00:00:00.000Z,4.83,40.1,15.7,12.3,18.87,4.971,590
2024-01-26T00:00:00.000Z,0.93,53.47,15.87,9.02,22.5,8.975,585
2024-01-27T00:00:00.000Z,4.73,30.53,14.53,11.77,17.63,4.564,588
2024-01-28T00:00:00.000Z,2.52,32.67,12.12,9.44,16.05,4.914,588
2024-01-29T00:00:00.000Z,2.8,21.8,10.02,7.2,12.83,3.85,587
2024-01-30T00:00:00.000Z,7.67,27.6,13.15,11.35,14.89,2.728,588
2024-01-31T00:00:00.000Z,0.5,18,3.2,1.63,5.3,2.824,589
2024-02-01T00:00:00.000Z,4,31.17,12.45,9.13,15.87,4.905,554
2024-02-02T00:00:00.000Z,5.83,39.2,17.3,14.17,21.27,5.429,538
2024-02-03T00:00:00.000Z,3.3,20.8,9.86,7.1,12.4,3.459,577
2024-02-04T00:00:00.000Z,1.12,20.63,6.25,4.3,9.02,3.528,572
2024-02-05T00:00:00.000Z,0.6,31.73,11.1,2.1,16.43,7.661,587
2024-02-06T00:00:00.000Z,0.9,20.87,3.92,2.5,5.8,2.64,586
2024-02-07T00:00:00.000Z,0.5,50,6.39,3.7,8.85,4.191,584
2024-02-08T00:00:00.000Z,2,97.23,14.2,7.9,21,9.022,562
2024-02-09T00:00:00.000Z,2.13,53.47,10.14,5.9,33.39,14.591,580
2024-02-10T00:00:00.000Z,1.3,65.09,16.93,8.5,25.1,15.238,578
2024-02-11T00:00:00.000Z,5.47,100.03,54.45,31.35,81.05,28.2,584
2024-02-12T00:00:00.000Z,2.93,38.27,12.07,7.67,20.6,7.94,583
2024-02-13T00:00:00.000Z,1.5,43.53,9.41,6.03,14.53,8.077,586
2024-02-14T00:00:00.000Z,3.37,18.17,8.4,6.57,10.53,2.894,589
2024-02-15T00:00:00.000Z,2.47,38.29,8.63,5.57,19.77,8.53,572
2024-02-16T00:00:00.000Z,1.8,32.47,12.1,5.29,21.32,8.415,585
2024-02-17T00:00:00.000Z,0.63,18.03,6.49,4.23,9.07,3.428,586
2024-02-18T00:00:00.000Z,1.53,27.63,8.17,6.8,10.6,3.065,586
2024-02-19T00:00:00.000Z,0.5,27.4,2.93,1.3,9.19,5.755,587
2024-02-20T00:00:00.000Z,0.7,32.9,15.1,8,19.39,7.6,587
2024-02-21T00:00:00.000Z,2.77,32,12.47,7.93,18.5,6.469,583
2024-02-22T00:00:00.000Z,0.7,10.1,2.02,1.23,3.6,1.648,585
2024-02-23T00:00:00.000Z,0.5,16.57,1.7,0.85,3.27,2.013,585
2024-02-24T00:00:00.000Z,0.8,17.7,3.53,2.19,5.62,2.527,589
2024-02-25T00:00:00.000Z,0.8,28.67,4.45,2.33,6.37,3.293,586
2024-02-26T00:00:00.000Z,4.53,38.72,13.3,10.09,17.8,5.582,585
2024-02-27T00:00:00.000Z,4.59,62.03,28.94,14.93,36.47,12.929,586
2024-02-28T00:00:00.000Z,5.7,47.6,19.82,13.9,28.47,8.584,590
2024-02-29T00:00:00.000Z,16.57,85.6,36.53,27.57,47.47,16.289,585
2024-03-01T00:00:00.000Z,43.5,149.72,64.8,57.03,113.5,31.654,531
2024-03-02T00:00:00.000Z,10.67,114.7,41,29.23,77.8,27.668,582
2024-03-03T00:00:00.000Z,12.93,88.4,30.32,23.07,66.75,23.168,588
2024-03-04T00:00:00.000Z,27.93,89.07,52.43,43.99,59.72,13.227,577
2024-03-05T00:00:00.000Z,7.9,93.83,25.52,19.47,29.3,7.717,578
2024-03-06T00:00:00.000Z,8.52,118.67,27.57,19.43,36.5,22.634,587
2024-03-07T00:00:00.000Z,12.97,135.3,27.73,21.63,71.3,33.918,567
2024-03-08T00:00:00.000Z,14.4,70.3,31.13,23.47,37.2,9.554,579
2024-03-09T00:00:00.000Z,20.37,82.6,37.33,30.17,54.97,14.832,578
2024-03-10T00:00:00.000Z,19.82,60,32.6,27.62,38.11,8.009,584
2024-03-11T00:00:00.000Z,1.6,197.67,19.1,8.44,23.07,13.011,552
2024-03-12T00:00:00.000Z,4.43,51.53,11.37,8.49,22.4,9.94,581
2024-03-13T00:00:00.000Z,9.1,62.03,24.39,18.39,36.03,12.521,582
2024-03-14T00:00:00.000Z,5.3,57.17,17.6,11.13,36.6,14.362,579
2024-03-15T00:00:00.000Z,3.67,43.8,12.02,6.75,26.89,11.585,584
2024-03-16T00:00:00.000Z,1.4,20.23,4.53,3.37,7.07,3.054,586
2024-03-17T00:00:00.000Z,1,40.27,6.33,3.37,10.7,5.155,567
2024-03-18T00:00:00.000Z,0.8,61.83,3.4,2.06,4.73,3.086,587
2024-03-19T00:00:00.000Z,3.03,42.1,11.25,8.3,15.5,4.93,586
2024-03-20T00:00:00.000Z,5.33,32.9,17.47,14.79,20.72,5.167,581
2024-03-21T00:00:00.000Z,3.33,59.17,16.89,10.68,30.1,13.345,585
2024-03-22T00:00:00.000Z,14.43,60.8,26.23,22.27,31.23,9.163,507
2024-03-23T00:00:00.000Z,1.23,26.07,6.6,4.63,9.52,4.672,535
2024-03-24T00:00:00.000Z,1.4,16.1,4.62,3.2,6.3,2.25,572
2024-03-25T00:00:00.000Z,0.9,22.97,5.65,3.15,8,3.368,588
2024-03-26T00:00:00.000Z,1.43,17.67,5.37,3.9,7.57,2.904,591
2024-03-27T00:00:00.000Z,1.6,20.8,6.02,4.47,8.13,3.244,586
2024-03-28T00:00:00.000Z,0.6,47.2,2.13,1.2,13.99,9.82,585
2024-03-29T00:00:00.000Z,0.6,8.63,2.04,1.42,3.17,1.58,364
2024-03-30T00:00:00.000Z,2.8,120.63,52.79,6.83,73.73,34.909,578
2024-03-31T00:00:00.000Z,22.57,113.07,67.48,41.57,87.5,24.501,586
2024-04-01T00:00:00.000Z,1.5,66.9,28.29,8.4,49.7,21.4,528
2024-04-02T00:00:00.000Z,1,17.47,3.23,2.23,4.43,1.716,583
2024-04-03T00:00:00.000Z,2,30.87,9.68,6.7,13.4,4.798,588
2024-04-04T00:00:00.000Z,0.9,12.77,3.2,2.17,4.65,2.093,585
2024-04-05T00:00:00.000Z,1.1,17.7,4.76,3.3,7.03,2.941,584
2024-04-06T00:00:00.000Z,0.7,332,3.5,2.23,4.79,15.026,589
2024-04-07T00:00:00.000Z,1.4,25.8,5.09,4.03,7.2,2.825,587
2024-04-08T00:00:00.000Z,4,33.4,10.45,7.8,15.57,5.741,586
2024-04-09T00:00:00.000Z,0.8,30.13,8.9,4.12,12.3,5.607,581
2024-04-10T00:00:00.000Z,0.9,26.87,3.73,2.5,5.7,2.534,581
2024-04-11T00:00:00.000Z,1.12,22.07,4.53,3.01,6.99,3.562,565
2024-04-12T00:00:00.000Z,2.5,25.37,6.53,5.05,9.47,3.248,569
2024-04-13T00:00:00.000Z,1.4,20,5.03,3.3,8.28,3.298,589
2024-04-14T00:00:00.000Z,0.9,14,3.6,2.57,4.93,1.961,591
2024-04-15T00:00:00.000Z,0.56,105.3,4.93,3.43,7.03,5.606,588
2024-04-16T00:00:00.000Z,0.6,23.63,3.75,2.43,5.93,3.048,586
2024-04-17T00:00:00.000Z,0.77,16.39,2.33,1.63,3.57,2.152,583
2024-04-18T00:00:00.000Z,0.6,15.6,2.13,1.5,3.47,2.1,588
2024-04-19T00:00:00.000Z,0.6,14.9,3.87,2.5,5.97,2.669,582
2024-04-20T00:00:00.000Z,0.6,20.17,2.23,1.4,3.5,1.923,563
2024-04-21T00:00:00.000Z,1.17,14.23,3.3,2.29,5.07,2.113,591
2024-04-22T00:00:00.000Z,1.1,63.47,3.9,2.37,6.45,3.795,584
2024-04-23T00:00:00.000Z,2.23,27.33,4.73,3.67,7.4,2.991,578
2024-04-24T00:00:00.000Z,3.23,35.83,10.1,6.83,16.84,7.413,589
2024-04-25T00:00:00.000Z,0.8,35.1,4.57,2.52,11.47,8.984,586
2024-04-26T00:00:00.000Z,1.5,14.67,4.9,3.4,6.63,2.338,575
2024-04-27T00:00:00.000Z,0.9,40.13,5.72,2.47,10.4,4.866,586
2024-04-28T00:00:00.000Z,0.9,15.1,3.33,2.23,4.7,1.863,589
2024-04-29T00:00:00.000Z,0.7,31.67,2.4,1.57,3.51,2.091,589
2024-04-30T00:00:00.000Z,1.73,34.43,6.27,4.03,7.9,3.112,590
2024-05-01T00:00:00.000Z,1.83,19.47,5.57,3.95,7.5,2.369,553
2024-05-02T00:00:00.000Z,1.53,30.9,5.77,4.29,8.16,3.755,589
2024-05-03T00:00:00.000Z,1.1,27.7,5.43,3,8.67,4.085,589
2024-05-04T00:00:00.000Z,3.57,32,18.89,7.77,22.95,7.912,373
2024-05-05T00:00:00.000Z,0.6,33.29,2.82,1.3,6.3,7.949,478
2024-05-06T00:00:00.000Z,0.77,20.67,2.7,1.73,4,1.804,591
2024-05-07T00:00:00.000Z,1.03,23.07,4.5,2.9,7.82,4.437,585
2024-05-08T00:00:00.000Z,1.43,53.87,4.59,3.13,6.13,3.708,587
2024-05-09T00:00:00.000Z,1.7,15.2,5.07,3.5,6.33,2.261,591
2024-05-10T00:00:00.000Z,2.1,39.29,6.63,3.83,9.15,5.009,589
2024-05-11T00:00:00.000Z,1.27,35.9,7.52,3.7,20.53,9.595,588
2024-05-12T00:00:00.000Z,0.97,29.83,3.1,2.06,4.53,2.69,588
2024-05-13T00:00:00.000Z,1.3,22.67,3.5,2.67,4.87,2.193,585
2024-05-14T00:00:00.000Z,1.2,14.53,3.8,2.87,5.2,1.872,592
2024-05-15T00:00:00.000Z,1.4,15.37,4.13,3.1,5.67,2.104,589
2024-05-16T00:00:00.000Z,1.57,14.53,4.83,3.53,6.43,2.221,578
2024-05-17T00:00:00.000Z,1.3,17.7,5.2,3.77,7.1,2.673,589
2024-05-18T00:00:00.000Z,1.03,22.67,3.1,2.17,4.3,2.245,590
2024-05-19T00:00:00.000Z,2.23,17.5,6.63,5,8.69,2.479,590
2024-05-20T00:00:00.000Z,2.02,33.57,4.9,3.7,12.12,4.852,588
2024-05-21T00:00:00.000Z,2.33,34.57,6.5,5,12.2,5.272,590
2024-05-22T00:00:00.000Z,1.7,187,9.5,7.6,11.9,9.559,591
2024-05-23T00:00:00.000Z,2.6,49.57,11.37,4.76,35.17,15.107,589
2024-05-24T00:00:00.000Z,3.6,36.72,12.6,6.7,20.77,8.028,590
2024-05-25T00:00:00.000Z,2.7,85.47,10.93,6.5,20.32,8.586,591
2024-05-26T00:00:00.000Z,2.8,142.4,5.4,4.09,7.33,6.416,590
2024-05-27T00:00:00.000Z,1.8,18.77,5.27,4.17,6.43,2.109,586
2024-05-28T00:00:00.000Z,0.9,20.63,4.73,2.97,6.83,3.326,591
2024-05-29T00:00:00.000Z,1,19.39,3.4,2.29,6.07,4.013,591
2024-05-30T00:00:00.000Z,1.83,36.29,7.5,5.45,11.65,4.849,589
2024-05-31T00:00:00.000Z,0.9,31.2,3.3,1.79,9.68,6.65,588
2024-06-01T00:00:00.000Z,4.5,25.43,11.62,8.35,15.77,4.448,560
2024-06-02T00:00:00.000Z,3.6,38.53,15.27,10.25,20.12,6.664,589
2024-06-03T00:00:00.000Z,3.5,40.27,13.4,9.84,16.75,5.067,589
2024-06-04T00:00:00.000Z,1.33,42.9,6.47,3.5,10.11,4.35,588
2024-06-05T00:00:00.000Z,1.1,28.1,8.25,3.5,14,6.499,590
2024-06-06T00:00:00.000Z,3.7,43.37,8.52,6.1,13.52,5.476,589
2024-06-07T00:00:00.000Z,4.4,93.33,11.73,7.8,16.1,6.546,585
2024-06-08T00:00:00.000Z,1.53,63.33,10.17,6.9,15.73,6.509,589
2024-06-09T00:00:00.000Z,1,33.86,2.7,2,4.03,2.455,585
2024-06-10T00:00:00.000Z,1.6,18.73,5.93,4.13,8.47,3.031,587
2024-06-11T00:00:00.000Z,0.7,12.37,2.7,1.73,4.3,2.331,587
2024-06-12T00:00:00.000Z,0.83,12.97,2.77,1.9,3.97,1.653,582
2024-06-13T00:00:00.000Z,0.83,13.27,2.4,1.7,3.53,1.526,587
2024-06-14T00:00:00.000Z,2.06,20.57,6.73,4.55,8.85,2.96,588
2024-06-15T00:00:00.000Z,0.8,43.57,3.73,2.02,6.63,3.726,519
2024-06-16T00:00:00.000Z,0.8,21.07,3.27,2.13,4.87,2.251,591
2024-06-17T00:00:00.000Z,0.7,48.5,2.27,1.63,3.5,2.734,587
2024-06-18T00:00:00.000Z,1,55.87,3.23,1.93,5.5,4.474,586
2024-06-19T00:00:00.000Z,1.3,30.07,5.67,3,8.73,5.099,589
2024-06-20T00:00:00.000Z,0.9,24.9,3.83,2.29,5.5,2.478,586
2024-06-21T00:00:00.000Z,6.37,49.63,12.45,9.69,19.8,6.454,582
2024-06-22T00:00:00.000Z,1.7,26.3,7.03,5,11,4.162,587
2024-06-23T00:00:00.000Z,1.2,41.13,6.8,3.53,10.79,5.095,581
2024-06-24T00:00:00.000Z,2,57.63,4.59,3.3,7.5,3.957,583
2024-06-25T00:00:00.000Z,1.7,28.2,4.09,3.1,6.35,2.837,588
2024-06-26T00:00:00.000Z,2.7,36.72,5.8,4.7,7.4,2.823,591
2024-06-27T00:00:00.000Z,4.8,35.67,12.7,10.33,16.35,4.406,585
2024-06-28T00:00:00.000Z,1.67,33.5,11.43,5.42,19.5,7.523,588
2024-06-29T00:00:00.000Z,3.5,37.7,8.1,6.23,10.27,3.294,591
2024-06-30T00:00:00.000Z,1.33,126,11.77,5,16.47,10.846,589
2024-07-01T00:00:00.000Z,1.07,112.33,5.3,2.9,11.8,7.252,575
2024-07-02T00:00:00.000Z,1.33,22.07,4.7,3.29,6.85,2.796,581
2024-07-03T00:00:00.000Z,1,20.39,4.53,2.7,8.25,3.882,584
2024-07-04T00:00:00.000Z,1.47,91.27,4.3,2.77,7.5,5.564,588
2024-07-05T00:00:00.000Z,1.47,18.6,5.6,4.07,7.27,2.497,588
2024-07-06T00:00:00.000Z,1.07,17.77,3.57,2.5,5.27,2.065,589
2024-07-07T00:00:00.000Z,0.8,14.6,2.52,1.7,3.7,1.74,591
2024-07-08T00:00:00.000Z,0.8,81.5,2.87,2.09,4.33,4.682,589
2024-07-09T00:00:00.000Z,1.6,25.53,3.5,2.6,5.2,2.549,589
2024-07-10T00:00:00.000Z,2.06,64.8,14.67,7.87,18.87,6.544,591
2024-07-11T00:00:00.000Z,1.7,84.7,6.15,3.5,19.77,9.801,588
2024-07-12T00:00:00.000Z,1.12,74.23,7.07,4.9,10.97,5.681,591
2024-07-13T00:00:00.000Z,0.8,13.33,2.23,1.53,3.5,1.77,591
2024-07-14T00:00:00.000Z,0.93,17.89,3.07,1.77,6.8,3.741,587
2024-07-15T00:00:00.000Z,1.17,26.73,3.73,1.99,5.09,2.321,588
2024-07-16T00:00:00.000Z,1.4,14.33,5.47,3.9,7.53,2.399,590
2024-07-17T00:00:00.000Z,0.87,13.9,2.06,1.57,2.8,1.253,582
2024-07-18T00:00:00.000Z,1.07,68.27,3.33,2.04,4.67,3.43,589
2024-07-19T00:00:00.000Z,1.67,110.87,4.09,2.8,5.83,6.999,582
2024-07-20T00:00:00.000Z,2,64.03,5.5,3.9,6.92,7.376,588
2024-07-21T00:00:00.000Z,3.7,17.39,7.5,6.42,9.63,2.145,589
2024-07-22T00:00:00.000Z,1.07,23.37,4.2,2.6,10.9,5.934,584
2024-07-23T00:00:00.000Z,1.3,24.1,3.89,2.67,6.65,3.238,588
2024-07-24T00:00:00.000Z,1.1,49.23,5.07,3.13,9.72,5.122,589
2024-07-25T00:00:00.000Z,1,23.67,3.47,2.43,5.05,2.414,588
2024-07-26T00:00:00.000Z,1.93,13.03,5.23,4.37,6.6,1.814,587
2024-07-27T00:00:00.000Z,3.17,490.6,9.5,7.4,13.75,24.178,589
2024-07-28T00:00:00.000Z,1.1,22.4,3.49,2.2,6.52,3.299,588
2024-07-29T00:00:00.000Z,0.9,37.93,2.97,1.8,4.51,3.402,581
2024-07-30T00:00:00.000Z,1.1,99.63,3.87,2.57,5.09,5.727,558
2024-07-31T00:00:00.000Z,2.5,34.29,5.93,4.4,7.43,2.696,555
2024-08-01T00:00:00.000Z,2.5,24.73,5.5,4.55,6.82,2.146,572
2024-08-02T00:00:00.000Z,2.4,24.73,6.1,4.9,7.87,2.407,576
2024-08-03T00:00:00.000Z,2.43,88.47,6.33,4.13,8.86,5.882,578
2024-08-04T00:00:00.000Z,1.1,51.23,8.25,4.5,14.55,10.525,552
2024-08-05T00:00:00.000Z,1.43,56.6,6.43,4.33,9.19,5.196,548
2024-08-06T00:00:00.000Z,1.37,18.97,5.27,3.6,8.9,3.644,555
2024-08-07T00:00:00.000Z,2.52,20.13,6.57,5.3,9.07,2.902,558
2024-08-08T00:00:00.000Z,1.3,23.07,5.9,3.55,10.18,4.093,565
2024-08-09T00:00:00.000Z,1.73,36.36,7.25,5.53,9.5,3.657,546
2024-08-10T00:00:00.000Z,1.63,22.37,5.63,4.03,8.4,3.25,547
2024-08-11T00:00:00.000Z,1.67,19.39,6.03,3.97,8.02,2.892,576
2024-08-12T00:00:00.000Z,1.6,12.4,4.59,3.5,5.83,1.904,544
2024-08-13T00:00:00.000Z,1.87,10.6,4.03,3.13,5.2,1.648,558
2024-08-14T00:00:00.000Z,2.06,17.8,5.6,4.09,7.47,2.402,523
2024-08-15T00:00:00.000Z,4.59,20.2,9.18,7.1,11.93,3.592,478
2024-08-16T00:00:00.000Z,1.67,29.87,5.05,3.4,14.13,6.676,452
2024-08-17T00:00:00.000Z,2.52,23.23,4.93,4,7.33,3.613,546
2024-08-18T00:00:00.000Z,1.4,54.3,12.68,4.63,19.3,8.411,546
2024-08-19T00:00:00.000Z,1.73,33.27,9.93,6.73,16.17,7.616,551
2024-08-20T00:00:00.000Z,6.1,34.79,10,8.17,14.43,5.369,535
2024-08-21T00:00:00.000Z,1.17,19.63,5.49,3.53,9.17,3.871,538
2024-08-22T00:00:00.000Z,1.9,19.57,6.73,4.97,8.9,2.632,536
2024-08-23T00:00:00.000Z,1.5,20.3,5.65,3.99,7.6,2.687,556
2024-08-24T00:00:00.000Z,1.8,21.2,8.17,4.4,11.3,3.793,562
2024-08-25T00:00:00.000Z,1.5,22.47,4.4,3.07,6.57,3.498,555
2024-08-26T00:00:00.000Z,2.57,16.47,6.25,4.53,8.39,2.655,552
2024-08-27T00:00:00.000Z,3.6,20.77,7.63,6,9.77,2.79,544
2024-08-28T00:00:00.000Z,6,24.6,11.77,9.5,14.57,3.753,555
2024-08-29T00:00:00.000Z,5.9,195.07,19.53,9.8,25.57,11.381,542
2024-08-30T00:00:00.000Z,1.6,23.9,9.23,6.59,14.32,4.999,556
2024-08-31T00:00:00.000Z,3.5,28.57,8.23,6.47,10.32,2.766,548
2024-09-01T00:00:00.000Z,4.07,37.47,8.83,6.72,11.37,3.456,553
2024-09-02T00:00:00.000Z,4.37,39.43,11.43,7.65,14.17,4.472,553
2024-09-03T00:00:00.000Z,14.7,75.4,20.17,18.2,22.84,5.272,557
2024-09-04T00:00:00.000Z,8.67,32.29,15.43,12.18,21,5.121,552
2024-09-05T00:00:00.000Z,10.63,43.33,19.82,17.3,22.95,4.36,556
2024-09-06T00:00:00.000Z,10.9,33.6,20.07,17.67,22.53,3.933,543
2024-09-07T00:00:00.000Z,8.83,37.13,18.37,16.03,21,3.75,483
2024-09-08T00:00:00.000Z,3.77,27.57,10.5,7.19,14.5,4.53,544
2024-09-09T00:00:00.000Z,1.2,56.5,5.73,3.77,11.27,5.864,555
2024-09-10T00:00:00.000Z,1.53,16.13,5.7,4,7.87,2.591,535
2024-09-11T00:00:00.000Z,0.6,20.63,3.53,1.7,5.77,2.788,558
2024-09-12T00:00:00.000Z,0.7,38.77,2.5,1.79,4.03,2.656,560
2024-09-13T00:00:00.000Z,0.7,17.77,3.03,2.2,4.3,1.915,527
2024-09-14T00:00:00.000Z,0.77,14.63,3.15,2.17,4.4,2.039,570
2024-09-15T00:00:00.000Z,0.77,10.87,2.4,1.53,3.8,1.737,555
2024-09-16T00:00:00.000Z,1,60.17,6.43,3.53,14.97,13.33,569
2024-09-17T00:00:00.000Z,18.5,67.93,33.13,26.33,39.47,8.147,558
2024-09-18T00:00:00.000Z,20,215.57,38.79,32.18,53.57,15.691,557
2024-09-19T00:00:00.000Z,8.23,89.63,20.2,13.12,46.85,22.654,553
2024-09-20T00:00:00.000Z,4.4,48.13,13.55,9.72,20.12,6.921,552
2024-09-21T00:00:00.000Z,4,34.27,16.05,9.61,20.79,6.938,568
2024-09-22T00:00:00.000Z,4.53,50.47,10.7,8.36,23.94,8.811,564
2024-09-23T00:00:00.000Z,3.83,24.27,11.2,8.24,13.77,4.109,552
2024-09-24T00:00:00.000Z,1.5,29.7,12.03,6.74,16.27,6.025,541
2024-09-25T00:00:00.000Z,1.2,21.23,4.23,2.5,5.9,2.491,556
2024-09-26T00:00:00.000Z,0.6,78.06,2.23,1.2,4.09,4.019,566
2024-09-27T00:00:00.000Z,0.5,9.97,2.29,1.2,3.32,1.587,421
2024-09-28T00:00:00.000Z,0.6,20.77,3.5,2.29,5.23,2.368,395
2024-09-29T00:00:00.000Z,1,19.23,4.43,3.13,6.47,2.643,569
2024-09-30T00:00:00.000Z,0.8,16.97,3.5,2.52,4.9,1.991,566
2024-10-01T00:00:00.000Z,1.97,37.43,13.05,7.07,23.89,9.257,564
2024-10-02T00:00:00.000Z,1.3,42.83,8.65,4.7,23.5,11.245,562
2024-10-03T00:00:00.000Z,0.9,136.43,3.3,2.33,4.45,6.435,557
2024-10-04T00:00:00.000Z,1,38.79,3.47,2.57,4.87,2.588,574
2024-10-05T00:00:00.000Z,1.1,39.03,3.63,2.77,5.09,3.123,570
